RBP,Cell & tissue typeHepG2K562adrenal gland,RBS location,Score,PhastCons score,PhyloP score,Transcript ID,Data accession,Overexpression Info
TARDBP,K562,chr17:4341531-4341604;-,3.617,0.142,0.202,ENST00000571980,ENCODE,No
TARDBP,K562,chr17:4341531-4341604;-,3.617,0.142,0.202,ENST00000572484,ENCODE,No
TARDBP,K562,chr17:4341531-4341604;-,3.617,0.142,0.202,ENST00000574059,ENCODE,No
TARDBP,K562,chr17:4341531-4341604;-,3.617,0.142,0.202,ENST00000574633,ENCODE,No
XRN2,HepG2,chr17:4365585-4365633;-,3.612,0.181,0.455,ENST00000396981,ENCODE,No
XRN2,HepG2,chr17:4365585-4365633;-,3.612,0.181,0.455,ENST00000571980,ENCODE,No
XRN2,HepG2,chr17:4365585-4365633;-,3.612,0.181,0.455,ENST00000572484,ENCODE,No
XRN2,HepG2,chr17:4365585-4365633;-,3.612,0.181,0.455,ENST00000574633,ENCODE,No
NONO,K562,chr17:4365274-4365321;-,3.589,0.999,2.238,ENST00000396981,ENCODE,No
NONO,K562,chr17:4365274-4365321;-,3.589,0.999,2.238,ENST00000571980,ENCODE,No
NONO,K562,chr17:4365274-4365321;-,3.589,0.999,2.238,ENST00000572484,ENCODE,No
NONO,K562,chr17:4365274-4365321;-,3.589,0.999,2.238,ENST00000574633,ENCODE,No
WDR43,K562,chr17:4366517-4366562;-,3.563,0.644,0.976,ENST00000572484,ENCODE,No
WDR43,K562,chr17:4366517-4366562;-,3.563,0.644,0.976,ENST00000574633,ENCODE,No
WDR43,K562,chr17:4366517-4366562;-,3.563,0.644,0.976,ENST00000571980,ENCODE,No
U2AF2,HepG2,chr17:4322585-4322691;-,3.554,0.078,0.195,ENST00000396981,ENCODE,No
U2AF2,HepG2,chr17:4322585-4322691;-,3.554,0.078,0.195,ENST00000571953,ENCODE,No
U2AF2,HepG2,chr17:4322585-4322691;-,3.554,0.078,0.195,ENST00000571980,ENCODE,No
U2AF2,HepG2,chr17:4322585-4322691;-,3.554,0.078,0.195,ENST00000572484,ENCODE,No
U2AF2,HepG2,chr17:4322585-4322691;-,3.554,0.078,0.195,ENST00000574059,ENCODE,No
U2AF2,HepG2,chr17:4322585-4322691;-,3.554,0.078,0.195,ENST00000574633,ENCODE,No
FAM120A,HepG2,chr17:4365740-4365815;-,3.542,0.085,0.15,ENST00000396981,ENCODE,No
FAM120A,HepG2,chr17:4365740-4365815;-,3.542,0.085,0.15,ENST00000571980,ENCODE,No
FAM120A,HepG2,chr17:4365740-4365815;-,3.542,0.085,0.15,ENST00000572484,ENCODE,No
FAM120A,HepG2,chr17:4365740-4365815;-,3.542,0.085,0.15,ENST00000574633,ENCODE,No
RBM22,K562,chr17:4282693-4282760;-,3.536,0.042,0.189,ENST00000396981,ENCODE,No
RBM22,K562,chr17:4282693-4282760;-,3.536,0.042,0.189,ENST00000571980,ENCODE,No
RBM22,K562,chr17:4282693-4282760;-,3.536,0.042,0.189,ENST00000572484,ENCODE,No
RBM22,K562,chr17:4282693-4282760;-,3.536,0.042,0.189,ENST00000574633,ENCODE,No
FAM120A,K562,chr17:4271356-4271396;-,3.511,0.989,1.56,ENST00000396981,ENCODE,No
KHSRP,K562,chr17:4281076-4281156;-,3.507,0.007,-0.051,ENST00000396981,ENCODE,No
KHSRP,K562,chr17:4281076-4281156;-,3.507,0.007,-0.051,ENST00000571980,ENCODE,No
KHSRP,K562,chr17:4281076-4281156;-,3.507,0.007,-0.051,ENST00000572484,ENCODE,No
KHSRP,K562,chr17:4281076-4281156;-,3.507,0.007,-0.051,ENST00000574633,ENCODE,No
AKAP1,HepG2,chr17:4270504-4270552;-,3.499,0.019,0.042,ENST00000396981,ENCODE,No
PRPF4,HepG2,chr17:4365876-4365949;-,3.459,0.089,-0.263,ENST00000396981,ENCODE,No
PRPF4,HepG2,chr17:4365876-4365949;-,3.459,0.089,-0.263,ENST00000571980,ENCODE,No
PRPF4,HepG2,chr17:4365876-4365949;-,3.459,0.089,-0.263,ENST00000572484,ENCODE,No
PRPF4,HepG2,chr17:4365876-4365949;-,3.459,0.089,-0.263,ENST00000574633,ENCODE,No
PTBP1,K562,chr17:4281361-4281429;-,3.441,0.027,0.187,ENST00000396981,ENCODE,No
PTBP1,K562,chr17:4281361-4281429;-,3.441,0.027,0.187,ENST00000571980,ENCODE,No
PTBP1,K562,chr17:4281361-4281429;-,3.441,0.027,0.187,ENST00000572484,ENCODE,No
PTBP1,K562,chr17:4281361-4281429;-,3.441,0.027,0.187,ENST00000574633,ENCODE,No
FUBP3,HepG2,chr17:4272139-4272191;-,3.432,0.991,3.297,ENST00000396981,ENCODE,No
FUBP3,HepG2,chr17:4272139-4272191;-,3.432,0.991,3.297,ENST00000572484,ENCODE,No
ILF3,K562,chr17:4286993-4287054;-,3.389,0.018,-0.059,ENST00000396981,ENCODE,No
ILF3,K562,chr17:4286993-4287054;-,3.389,0.018,-0.059,ENST00000571953,ENCODE,No
ILF3,K562,chr17:4286993-4287054;-,3.389,0.018,-0.059,ENST00000571980,ENCODE,No
ILF3,K562,chr17:4286993-4287054;-,3.389,0.018,-0.059,ENST00000572484,ENCODE,No
ILF3,K562,chr17:4286993-4287054;-,3.389,0.018,-0.059,ENST00000574633,ENCODE,No
ILF3,K562,chr17:4354873-4354935;-,3.389,0.008,-0.101,ENST00000396981,ENCODE,No
ILF3,K562,chr17:4354873-4354935;-,3.389,0.008,-0.101,ENST00000571980,ENCODE,No
ILF3,K562,chr17:4354873-4354935;-,3.389,0.008,-0.101,ENST00000572484,ENCODE,No
ILF3,K562,chr17:4354873-4354935;-,3.389,0.008,-0.101,ENST00000574633,ENCODE,No
DDX6,K562,chr17:4269301-4269359;-,3.361,0.966,2.374,ENST00000396981,ENCODE,No
SF3B1,K562,chr17:4332351-4332361;-,3.353,0.001,0.015,ENST00000396981,ENCODE,No
SF3B1,K562,chr17:4332351-4332361;-,3.353,0.001,0.015,ENST00000571980,ENCODE,No
SF3B1,K562,chr17:4332351-4332361;-,3.353,0.001,0.015,ENST00000572484,ENCODE,No
SF3B1,K562,chr17:4332351-4332361;-,3.353,0.001,0.015,ENST00000574059,ENCODE,No
SF3B1,K562,chr17:4332351-4332361;-,3.353,0.001,0.015,ENST00000574633,ENCODE,No
SF3B1,K562,chr17:4332361-4332393;-,3.353,0.032,0.321,ENST00000396981,ENCODE,No
SF3B1,K562,chr17:4332361-4332393;-,3.353,0.032,0.321,ENST00000571980,ENCODE,No
SF3B1,K562,chr17:4332361-4332393;-,3.353,0.032,0.321,ENST00000572484,ENCODE,No
SF3B1,K562,chr17:4332361-4332393;-,3.353,0.032,0.321,ENST00000574059,ENCODE,No
SF3B1,K562,chr17:4332361-4332393;-,3.353,0.032,0.321,ENST00000574633,ENCODE,No
HNRNPM,HepG2,chr17:4326271-4326359;-,3.348,0.006,0.142,ENST00000396981,ENCODE,No
HNRNPM,HepG2,chr17:4326271-4326359;-,3.348,0.006,0.142,ENST00000571953,ENCODE,No
HNRNPM,HepG2,chr17:4326271-4326359;-,3.348,0.006,0.142,ENST00000571980,ENCODE,No
HNRNPM,HepG2,chr17:4326271-4326359;-,3.348,0.006,0.142,ENST00000572484,ENCODE,No
HNRNPM,HepG2,chr17:4326271-4326359;-,3.348,0.006,0.142,ENST00000574059,ENCODE,No
HNRNPM,HepG2,chr17:4326271-4326359;-,3.348,0.006,0.142,ENST00000574633,ENCODE,No
UTP3,K562,chr17:4365993-4365999;-,3.332,0.174,0.563,ENST00000396981,ENCODE,No
UTP3,K562,chr17:4365993-4365999;-,3.332,0.174,0.563,ENST00000571980,ENCODE,No
UTP3,K562,chr17:4365993-4365999;-,3.332,0.174,0.563,ENST00000572484,ENCODE,No
UTP3,K562,chr17:4365993-4365999;-,3.332,0.174,0.563,ENST00000574633,ENCODE,No
XRN2,HepG2,chr17:4366233-4366256;-,3.269,0.154,0.228,ENST00000396981,ENCODE,No
XRN2,HepG2,chr17:4366233-4366256;-,3.269,0.154,0.228,ENST00000571980,ENCODE,No
XRN2,HepG2,chr17:4366233-4366256;-,3.269,0.154,0.228,ENST00000572484,ENCODE,No
XRN2,HepG2,chr17:4366233-4366256;-,3.269,0.154,0.228,ENST00000574633,ENCODE,No
EFTUD2,HepG2,chr17:4365386-4365415;-,3.257,1,1.889,ENST00000396981,ENCODE,No
EFTUD2,HepG2,chr17:4365386-4365415;-,3.257,1,1.889,ENST00000571980,ENCODE,No
EFTUD2,HepG2,chr17:4365386-4365415;-,3.257,1,1.889,ENST00000572484,ENCODE,No
EFTUD2,HepG2,chr17:4365386-4365415;-,3.257,1,1.889,ENST00000574633,ENCODE,No
WDR3,K562,chr17:4366337-4366422;-,3.253,0.301,0.618,ENST00000572484,ENCODE,No
WDR3,K562,chr17:4366337-4366422;-,3.253,0.301,0.618,ENST00000396981,ENCODE,No
WDR3,K562,chr17:4366337-4366422;-,3.253,0.301,0.618,ENST00000574633,ENCODE,No
WDR3,K562,chr17:4366337-4366422;-,3.253,0.301,0.618,ENST00000571980,ENCODE,No
FKBP4,HepG2,chr17:4365729-4365817;-,3.25,0.132,0.223,ENST00000396981,ENCODE,No
FKBP4,HepG2,chr17:4365729-4365817;-,3.25,0.132,0.223,ENST00000571980,ENCODE,No
FKBP4,HepG2,chr17:4365729-4365817;-,3.25,0.132,0.223,ENST00000572484,ENCODE,No
FKBP4,HepG2,chr17:4365729-4365817;-,3.25,0.132,0.223,ENST00000574633,ENCODE,No
UTP3,K562,chr17:4365207-4365212;-,3.239,0,-0.769,ENST00000396981,ENCODE,No
UTP3,K562,chr17:4365207-4365212;-,3.239,0,-0.769,ENST00000571980,ENCODE,No
UTP3,K562,chr17:4365207-4365212;-,3.239,0,-0.769,ENST00000572484,ENCODE,No
UTP3,K562,chr17:4365207-4365212;-,3.239,0,-0.769,ENST00000574633,ENCODE,No
NONO,K562,chr17:4338966-4339158;-,3.23,0.062,0.18,ENST00000396981,ENCODE,No
NONO,K562,chr17:4338966-4339158;-,3.23,0.062,0.18,ENST00000571980,ENCODE,No
NONO,K562,chr17:4338966-4339158;-,3.23,0.062,0.18,ENST00000572484,ENCODE,No
NONO,K562,chr17:4338966-4339158;-,3.23,0.062,0.18,ENST00000574059,ENCODE,No
NONO,K562,chr17:4338966-4339158;-,3.23,0.062,0.18,ENST00000574633,ENCODE,No
UPF1,HepG2,chr17:4270504-4270552;-,3.197,0.019,0.042,ENST00000396981,ENCODE,No
EFTUD2,K562,chr17:4366030-4366088;-,3.181,0.002,-0.522,ENST00000396981,ENCODE,No
EFTUD2,K562,chr17:4366030-4366088;-,3.181,0.002,-0.522,ENST00000571980,ENCODE,No
EFTUD2,K562,chr17:4366030-4366088;-,3.181,0.002,-0.522,ENST00000572484,ENCODE,No
EFTUD2,K562,chr17:4366030-4366088;-,3.181,0.002,-0.522,ENST00000574633,ENCODE,No
SFPQ,HepG2,chr17:4365267-4365315;-,3.176,0.999,2.311,ENST00000396981,ENCODE,No
SFPQ,HepG2,chr17:4365267-4365315;-,3.176,0.999,2.311,ENST00000571980,ENCODE,No
SFPQ,HepG2,chr17:4365267-4365315;-,3.176,0.999,2.311,ENST00000572484,ENCODE,No
SFPQ,HepG2,chr17:4365267-4365315;-,3.176,0.999,2.311,ENST00000574633,ENCODE,No
SFPQ,HepG2,chr17:4360434-4360606;-,3.137,0.027,-0.072,ENST00000396981,ENCODE,No
SFPQ,HepG2,chr17:4360434-4360606;-,3.137,0.027,-0.072,ENST00000571980,ENCODE,No
SFPQ,HepG2,chr17:4360434-4360606;-,3.137,0.027,-0.072,ENST00000572484,ENCODE,No
SFPQ,HepG2,chr17:4360434-4360606;-,3.137,0.027,-0.072,ENST00000574633,ENCODE,No
TBRG4,HepG2,chr17:4331801-4331808;-,3.129,0.998,1.13,ENST00000571953,ENCODE,No
TBRG4,HepG2,chr17:4331808-4331833;-,3.129,0.911,1.533,ENST00000571953,ENCODE,No
KHSRP,K562,chr17:4281076-4281142;-,3.099,0.008,-0.03,ENST00000396981,ENCODE,No
KHSRP,K562,chr17:4281076-4281142;-,3.099,0.008,-0.03,ENST00000571980,ENCODE,No
KHSRP,K562,chr17:4281076-4281142;-,3.099,0.008,-0.03,ENST00000572484,ENCODE,No
KHSRP,K562,chr17:4281076-4281142;-,3.099,0.008,-0.03,ENST00000574633,ENCODE,No
UTP3,K562,chr17:4365212-4365227;-,3.043,0.359,0.88,ENST00000396981,ENCODE,No
UTP3,K562,chr17:4365212-4365227;-,3.043,0.359,0.88,ENST00000571980,ENCODE,No
UTP3,K562,chr17:4365212-4365227;-,3.043,0.359,0.88,ENST00000572484,ENCODE,No
UTP3,K562,chr17:4365212-4365227;-,3.043,0.359,0.88,ENST00000574633,ENCODE,No
QKI,HepG2,chr17:4352531-4352580;-,3.041,0.001,-0.121,ENST00000396981,ENCODE,No
QKI,HepG2,chr17:4352531-4352580;-,3.041,0.001,-0.121,ENST00000571980,ENCODE,No
QKI,HepG2,chr17:4352531-4352580;-,3.041,0.001,-0.121,ENST00000572484,ENCODE,No
QKI,HepG2,chr17:4352531-4352580;-,3.041,0.001,-0.121,ENST00000574633,ENCODE,No
EFTUD2,HepG2,chr17:4366110-4366159;-,3.036,0.158,0.286,ENST00000396981,ENCODE,No
EFTUD2,HepG2,chr17:4366110-4366159;-,3.036,0.158,0.286,ENST00000571980,ENCODE,No
EFTUD2,HepG2,chr17:4366110-4366159;-,3.036,0.158,0.286,ENST00000572484,ENCODE,No
EFTUD2,HepG2,chr17:4366110-4366159;-,3.036,0.158,0.286,ENST00000574633,ENCODE,No
RPS3,HepG2,chr17:4296751-4296813;-,3.031,0.999,6.311,ENST00000396981,ENCODE,No
FAM120A,K562,chr17:4296741-4296770;-,3.003,0.998,6.109,ENST00000396981,ENCODE,No
